Date,Close,High,Low,Open,Volume,Daily Return,7-Day MA,30-Day MA,Volatility
,2222.SR,2222.SR,2222.SR,2222.SR,2222.SR,,,,
2022-10-27,28.119049072265625,28.848361750814274,28.119049072265625,28.443187662692537,15143912,-0.01139606890174727,28.981489181518555,28.8794246673584,
2022-10-30,28.15956687927246,28.483705480154015,28.11904997920633,28.483705480154015,3103108,0.001440938023995919,28.865725653512136,28.832154528299967,
2022-10-31,28.28112030029297,28.36215410334969,27.997498589241843,28.36215410334969,5511944,0.004316594127375506,28.73259707859584,28.79568894704183,
2022-11-01,28.240598678588867,28.524220342235047,27.997493909698992,28.36214936285778,5753594,-0.0014328152942258976,28.54158673967634,28.76462548573812,
2022-11-02,27.87594223022461,28.48370246764327,27.754389842705667,28.240599392781444,12142584,-0.01291249001179029,28.298482622419083,28.716004689534504,
2022-11-03,27.794910430908203,27.916461126963426,27.55180563844538,27.794910430908203,7638142,-0.0029068721210272486,28.130625316074916,28.670084953308105,
2022-11-06,28.240598678588867,28.36214936285778,27.997493909698992,28.078529399387623,5991056,0.016034886990859087,28.10168375287737,28.664682579040527,
2022-11-07,28.321636199951172,28.321636199951172,27.997497598838,28.20008379948967,8498694,0.0028695397815254875,28.130624771118164,28.6889928817749,
2022-11-08,28.28112030029297,28.28112030029297,28.078534092474868,28.240603398764613,4600329,-0.0014305635229603375,28.147989545549667,28.701148096720377,
2022-11-09,28.051959991455078,28.297311320633685,28.01106667334235,28.297311320633685,3749322,-0.008102943108499017,28.115252358572825,28.693509419759113,
2022-11-10,27.970178604125977,28.011070211504293,27.80661045871294,27.88839538936934,4269896,-0.002915353770432172,28.07662091936384,28.65748380025228,
2022-11-13,28.13374137878418,28.338202808443445,27.970173264596433,28.13374137878418,3371156,0.005847755817836475,28.113449369158065,28.629611460367837,
2022-11-14,27.602148056030273,28.051960841707654,27.602148056030273,28.051960841707654,12008868,-0.018895223198247768,28.085911887032644,28.58401934305827,
2022-11-15,27.111440658569336,27.643038341709687,26.94787253665681,27.602146740206436,9075031,-0.01777786991305308,27.924603598458425,28.5220703125,
2022-11-16,27.561254501342773,27.561254501342773,26.784305462879484,27.111441719506175,7382536,0.01659129252621483,27.81597764151437,28.469712702433267,
2022-11-17,27.561254501342773,27.724822629656117,27.397686373029426,27.64303942344924,4807159,0.0,27.71313967023577,28.416004435221353,
2022-11-20,27.520362854003906,27.602147775978914,27.397686328991185,27.602147775978914,2450870,-0.0014836642264188793,27.63719722202846,28.360933113098145,
2022-11-21,27.0705509185791,27.520363713744914,26.988767709948757,27.520363713744914,4234353,-0.01634469493774726,27.50867898123605,28.297621091206867,
2022-11-22,27.315902709960938,27.438579233119064,26.906981538067033,27.070549663644684,3744145,0.0090634206935718,27.39184488568987,28.243837928771974,
2022-11-24,27.15233612060547,27.31590425543746,26.988767985773478,27.31590425543746,3342737,-0.005987962070747255,27.327586037772043,28.184602546691895,
2022-11-27,27.0296573638916,27.15233388388482,26.988765762527034,27.15233388388482,2275394,-0.004518165809709762,27.315902709960938,28.12938143412272,
2022-11-28,26.334491729736328,26.906981016102243,26.334491729736328,26.86608941447597,6954732,-0.025718625463744593,27.14065088544573,28.06179275512695,
2022-11-29,27.15233612060547,27.15233612060547,26.620738395476753,26.661630000209836,6473553,0.031056015785778435,27.08223397391183,28.016063181559243,
2022-11-30,27.39768409729004,27.39768409729004,26.94787135281633,27.111439467543182,10117552,0.009035980388382825,27.06470843723842,27.967707252502443,
2022-12-01,27.0705509185791,27.479472109429743,27.02965931426393,27.39768718489976,3923112,-0.011940176313781747,27.06470843723842,27.904395230611165,
2022-12-04,26.988767623901367,27.152335756540197,26.825197775362906,27.070550832270968,3201949,-0.003021116745045793,27.017974853515625,27.830253473917644,
2022-12-05,26.416276931762695,27.02965782632317,26.416276931762695,26.988766224259017,5514584,-0.021212183531925,26.9128235408238,27.72487366994222,
2022-12-06,26.29360008239746,26.62073632663795,26.1709235618324,26.416276602962526,6623720,-0.004643987102426528,26.80767250061035,27.615404637654624,
2022-12-07,25.966466903686523,26.41627972159574,25.966466903686523,26.334494792930553,5974599,-0.012441551468257872,26.75509752546038,27.51528981526693,
2022-12-08,25.680217742919922,26.21181368076714,25.39397311642549,26.170922081524914,9045545,-0.01102380088243593,26.54479490007673,27.423190752665203,
2022-12-11,25.230409622192383,25.80289897998017,25.107733086109324,25.680222443897108,5781856,-0.017515744034201308,26.235184260777064,27.326902770996092,
2022-12-12,24.739702224731445,25.31218979791487,24.535240783830655,25.23040659427418,9248818,-0.019449046004759163,25.902205875941686,27.21290728251139,
2022-12-13,25.06684112548828,25.557545546993023,24.821488056786052,24.86237966293652,8453920,0.013223235178223103,25.62764494759696,27.105764643351236,
2022-12-14,25.312191009521484,25.5984356677645,25.148622878511137,25.353084329198786,4911910,0.009787826188586868,25.469918387276785,27.008151054382324,
2022-12-15,25.39397430419922,25.39397430419922,25.189514582525295,25.353082703044333,36534291,0.0032309844156506173,25.341400418962753,26.925418790181478,
2022-12-18,25.230409622192383,25.43486937173099,25.18951801546461,25.393977765003218,3068912,-0.006441082441348667,25.236249378749303,26.83993542989095,
2022-12-19,25.312191009521484,25.312191009521484,24.985054747500786,25.312191009521484,4836051,0.0032413816721059696,25.183674131120956,26.74232184092204,
2022-12-20,25.353084564208984,25.353084564208984,24.94416337494281,25.312191244152626,4599450,0.0016155675607898434,25.20119912283761,26.64337011973063,
2022-12-21,25.353084564208984,25.39397616836571,25.189516431682442,25.353084564208984,2568511,0.0,25.288825171334402,26.54576892852783,
2022-12-22,25.43486785888672,25.51665278337751,25.312191330100354,25.35308465029557,2690249,0.00322577296149551,25.341400418962753,26.458532524108886,
2022-12-25,25.680217742919922,25.721109342162148,25.434864715667715,25.516649630051592,3253701,0.009646202425521055,25.3939756665911,26.382200495402017,
2022-12-26,25.680217742919922,25.80289425654603,25.639326143677696,25.721109342162148,2194215,0.0,25.43486758640834,26.30041637420654,
2022-12-27,26.17092514038086,26.334493272367023,25.68022074442237,25.68022074442237,5551469,0.019108381493230464,25.569226946149552,26.252708943684897,
2022-12-28,26.334491729736328,26.334491729736328,26.04824708655337,26.170923607331712,3975053,0.006249935318606292,25.715269906180247,26.226810646057128,
2022-12-29,26.252710342407227,26.334493551316786,26.13003381314324,26.334493551316786,5744886,-0.003105485694138377,25.84378787449428,26.183192507425943,
